Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude_Meters,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_000174,T007,2026-08-17 01:40:00,18,12.997606,77.527342,880.9,30.43,-0.02,-1.467,9.819,-7.58,-7.51,4.69,Handlebar_Mount
TEL_000175,T007,2026-08-17 01:41:00,19,12.99762,77.527383,883.7,26.7,-0.737,0.148,9.097,8.48,-22.55,2.91,Handlebar_Mount
TEL_000176,T008,2026-08-11 02:24:00,1,12.975561,77.520163,878.6,3.8,-0.563,0.306,9.797,-4.01,-17.99,31.38,Pocket
TEL_000177,T008,2026-08-11 02:25:00,2,12.97555,77.520171,885.4,9.68,0.992,-0.665,10.051,11.77,12.15,5.49,Pocket
TEL_000178,T008,2026-08-11 02:26:00,3,12.975535,77.520194,878.9,14.86,-0.104,0.154,9.86,-26.55,-32.26,-12.3,Pocket
TEL_000179,T008,2026-08-11 02:27:00,4,12.975545,77.520224,882.2,19.88,0.549,1.93,10.04,-13.91,11.41,-0.27,Pocket
TEL_000180,T008,2026-08-11 02:28:00,5,12.975557,77.520242,873.2,22.99,-0.166,-2.738,8.902,10.4,0.98,2.69,Pocket
TEL_000181,T008,2026-08-11 02:29:00,6,12.975522,77.520293,877.8,32.98,-0.654,0.144,9.55,26.57,3.53,-9.33,Pocket
TEL_000182,T008,2026-08-11 02:30:00,7,12.975543,77.520322,884.3,38.08,1.029,0.346,10.16,7.82,-15.0,4.56,Pocket
TEL_000183,T008,2026-08-11 02:31:00,8,12.975497,77.520389,878.1,43.41,0.786,0.048,9.936,16.24,6.65,7.25,Pocket
TEL_000184,T008,2026-08-11 02:32:00,9,12.975456,77.520448,887.8,38.78,-1.182,-0.013,10.085,-3.75,17.84,-10.07,Pocket
TEL_000185,T008,2026-08-11 02:33:00,10,12.975477,77.520386,891.4,40.2,0.211,0.145,9.49,-15.91,6.88,9.63,Pocket
TEL_000186,T008,2026-08-11 02:34:00,11,12.975437,77.520415,879.4,37.65,-0.354,-1.191,10.382,-5.67,14.37,-8.02,Pocket
TEL_000187,T008,2026-08-11 02:35:00,12,12.975398,77.520444,886.3,36.95,-0.169,0.423,10.288,7.99,-0.48,-21.64,Pocket
TEL_000188,T008,2026-08-11 02:36:00,13,12.975416,77.520471,876.8,35.16,-0.329,-0.867,10.692,-5.96,-4.38,3.72,Pocket
TEL_000189,T008,2026-08-11 02:37:00,14,12.975469,77.520395,878.6,49.22,-0.512,-1.171,10.333,-32.8,6.19,3.39,Pocket
TEL_000190,T008,2026-08-11 02:38:00,15,12.975519,77.520432,877.6,48.01,-0.76,0.526,8.998,30.36,2.94,9.92,Pocket
TEL_000191,T008,2026-08-11 02:39:00,16,12.975546,77.52047,881.0,50.19,-1.016,-0.324,10.182,-14.23,-21.68,-0.17,Pocket
TEL_000192,T008,2026-08-11 02:40:00,17,12.975497,77.520506,880.2,45.89,-1.245,0.592,9.956,-8.91,-7.74,4.48,Pocket
TEL_000193,T008,2026-08-11 02:41:00,18,12.975539,77.520446,875.4,39.08,0.775,-0.176,10.058,5.3,13.22,-12.7,Pocket
TEL_000194,T008,2026-08-11 02:42:00,19,12.975579,77.520475,891.5,38.26,-0.247,-0.601,9.076,13.31,-9.3,-14.53,Pocket
TEL_000195,T008,2026-08-11 02:43:00,20,12.97554,77.520533,884.6,37.52,-1.616,0.2,10.153,7.91,22.82,2.2,Pocket
TEL_000196,T008,2026-08-11 02:44:00,21,12.975505,77.520584,878.1,33.1,0.308,0.432,9.808,10.35,9.18,10.91,Pocket
TEL_000197,T008,2026-08-11 02:45:00,22,12.975518,77.520603,886.9,25.51,0.135,-0.286,9.71,17.24,2.92,18.48,Pocket
TEL_000198,T008,2026-08-11 02:46:00,23,12.975485,77.52065,876.8,30.79,0.264,-0.69,10.277,14.15,9.96,11.34,Pocket
TEL_000199,T008,2026-08-11 02:47:00,24,12.975522,77.520704,877.3,34.68,-0.44,-1.212,9.341,8.07,-22.05,21.47,Pocket
TEL_000200,T008,2026-08-11 02:48:00,25,12.97556,77.520758,881.2,35.41,0.331,0.272,9.973,0.17,-16.58,18.7,Pocket
TEL_000201,T008,2026-08-11 02:49:00,26,12.975528,77.520781,880.9,29.53,-1.223,-0.52,9.847,11.55,-16.27,-1.79,Pocket
TEL_000202,T008,2026-08-11 02:50:00,27,12.975498,77.520825,890.8,28.81,0.581,-2.621,10.456,-20.41,0.65,11.36,Pocket
TEL_000203,T008,2026-08-11 02:51:00,28,12.97547,77.520865,878.1,26.06,1.001,-1.156,9.742,3.01,8.12,1.99,Pocket
TEL_000204,T008,2026-08-11 02:52:00,29,12.975436,77.52089,888.7,32.27,-0.099,-0.692,9.626,18.29,-24.19,4.43,Pocket
TEL_000205,T008,2026-08-11 02:53:00,30,12.975457,77.520949,873.0,38.61,0.184,-0.402,9.52,-11.04,-17.72,4.12,Pocket
TEL_000206,T008,2026-08-11 02:54:00,31,12.975418,77.521006,884.9,36.83,-0.792,-1.183,9.787,2.4,-8.67,-3.79,Pocket
TEL_000207,T008,2026-08-11 02:55:00,32,12.975382,77.521031,877.3,33.26,0.752,-0.477,10.186,10.88,16.68,-5.89,Pocket
TEL_000208,T008,2026-08-11 02:56:00,33,12.975421,77.520976,874.9,36.08,-0.483,-3.019,9.916,2.58,17.29,0.06,Pocket
TEL_000209,T008,2026-08-11 02:57:00,34,12.975457,77.521029,886.2,34.55,0.399,-0.831,9.354,-10.9,22.14,13.55,Pocket
TEL_000210,T008,2026-08-11 02:58:00,35,12.97542,77.521083,880.1,35.01,-0.802,0.438,10.257,-15.74,-13.9,-19.09,Pocket
TEL_000211,T008,2026-08-11 02:59:00,36,12.975451,77.521105,878.5,28.95,1.44,0.132,10.043,-5.4,-15.29,-15.83,Pocket
TEL_000212,T008,2026-08-11 03:00:00,37,12.975463,77.521122,883.0,22.31,-0.197,0.735,9.854,-21.51,-17.63,5.95,Pocket
TEL_000213,T009,2026-08-12 04:18:00,1,13.008399,77.534666,884.6,9.35,-0.608,-1.865,10.007,-21.09,0.04,7.48,Handlebar_Mount
TEL_000214,T009,2026-08-12 04:19:00,2,13.008408,77.53469,883.6,15.46,0.007,-0.006,10.465,2.33,-5.1,5.57,Handlebar_Mount
TEL_000215,T009,2026-08-12 04:20:00,3,13.008438,77.534734,882.9,28.57,0.656,0.256,10.02,5.81,-11.29,-3.13,Handlebar_Mount
TEL_000216,T009,2026-08-12 04:21:00,4,13.008454,77.53478,867.4,30.06,0.186,0.269,9.561,10.65,0.53,-25.32,Handlebar_Mount
TEL_000217,T009,2026-08-12 04:22:00,5,13.008423,77.534736,880.2,28.62,-0.937,-0.538,10.026,5.31,5.56,-1.22,Handlebar_Mount
TEL_000218,T009,2026-08-12 04:23:00,6,13.008439,77.534692,878.0,29.03,1.082,-0.075,9.732,-11.62,-16.77,11.36,Handlebar_Mount
TEL_000219,T009,2026-08-12 04:24:00,7,13.008469,77.534648,880.4,28.53,1.477,-2.717,10.059,12.1,16.76,3.76,Handlebar_Mount
TEL_000220,T009,2026-08-12 04:25:00,8,13.008503,77.534673,873.7,32.47,0.489,1.123,10.088,-3.84,3.56,-6.2,Handlebar_Mount
TEL_000221,T009,2026-08-12 04:26:00,9,13.008525,77.534737,876.2,41.65,0.179,1.271,10.713,-13.6,-9.66,-10.48,Handlebar_Mount
TEL_000222,T009,2026-08-12 04:27:00,10,13.008487,77.534681,876.7,36.33,0.022,-1.098,9.557,-3.83,13.87,3.11,Handlebar_Mount
TEL_000223,T009,2026-08-12 04:28:00,11,13.008529,77.534712,872.4,39.9,0.387,0.137,9.241,-7.16,7.17,-16.46,Handlebar_Mount
TEL_000224,T009,2026-08-12 04:29:00,12,13.008551,77.534648,881.7,41.09,0.532,0.57,9.77,11.48,-5.52,-13.29,Handlebar_Mount
TEL_000225,T009,2026-08-12 04:30:00,13,13.008567,77.534695,876.5,30.27,-0.211,0.543,10.0,5.85,4.02,-4.61,Handlebar_Mount
TEL_000226,T009,2026-08-12 04:31:00,14,13.008598,77.534717,879.8,29.3,-0.568,0.929,9.508,2.53,-1.17,5.16,Handlebar_Mount
TEL_000227,T009,2026-08-12 04:32:00,15,13.008616,77.534743,884.8,33.44,-0.919,0.865,10.465,10.63,4.64,8.71,Handlebar_Mount
TEL_000228,T009,2026-08-12 04:33:00,16,13.008578,77.534688,881.8,35.75,-0.345,1.415,9.905,-4.43,8.44,-18.96,Handlebar_Mount
TEL_000229,T009,2026-08-12 04:34:00,17,13.008592,77.534647,882.8,26.85,0.62,0.5,9.507,0.99,23.45,-8.29,Handlebar_Mount
TEL_000230,T009,2026-08-12 04:35:00,18,13.008621,77.534668,873.4,26.97,0.754,0.89,9.197,6.94,4.85,-18.36,Handlebar_Mount
TEL_000231,T009,2026-08-12 04:36:00,19,13.008578,77.534605,881.1,40.48,-0.888,-0.143,10.241,-3.71,2.92,26.68,Handlebar_Mount
TEL_000232,T009,2026-08-12 04:37:00,20,13.008531,77.534538,881.0,43.86,-0.21,0.137,9.917,-6.69,-4.56,2.72,Handlebar_Mount
TEL_000233,T009,2026-08-12 04:38:00,21,13.008574,77.534569,888.1,40.5,1.794,0.033,9.428,-4.03,-7.24,16.98,Handlebar_Mount
TEL_000234,T009,2026-08-12 04:39:00,22,13.008623,77.534605,887.2,46.05,-0.605,-0.283,9.999,-10.01,8.76,-28.21,Handlebar_Mount
TEL_000235,T009,2026-08-12 04:40:00,23,13.008667,77.53454,872.9,41.73,-0.027,-0.543,9.52,-20.3,-4.94,17.25,Handlebar_Mount
TEL_000236,T009,2026-08-12 04:41:00,24,13.008685,77.534489,879.2,33.56,1.05,0.681,10.415,-9.74,-8.47,-1.07,Handlebar_Mount
TEL_000237,T009,2026-08-12 04:42:00,25,13.008728,77.53452,880.9,41.12,0.688,-0.797,8.586,-4.04,7.56,-16.04,Handlebar_Mount
TEL_000238,T009,2026-08-12 04:43:00,26,13.008748,77.534578,878.6,37.67,-0.246,0.013,10.162,-3.14,22.11,29.48,Handlebar_Mount
TEL_000239,T009,2026-08-12 04:44:00,27,13.008769,77.534519,881.5,38.39,0.241,-0.393,11.421,-10.04,-4.21,3.67,Handlebar_Mount
TEL_000240,T009,2026-08-12 04:45:00,28,13.008735,77.534471,886.9,31.46,-0.768,0.173,9.487,-6.7,-7.29,-8.24,Handlebar_Mount
TEL_000241,T009,2026-08-12 04:46:00,29,13.008777,77.534501,876.6,38.97,0.561,-0.554,10.311,-7.02,-22.23,17.34,Handlebar_Mount
TEL_000242,T009,2026-08-12 04:47:00,30,13.008797,77.53456,879.8,38.34,0.263,0.237,9.1,5.51,-1.7,18.96,Handlebar_Mount
TEL_000243,T009,2026-08-12 04:48:00,31,13.008837,77.534618,879.8,37.64,-0.467,-0.749,8.538,-1.5,-26.86,4.09,Handlebar_Mount
TEL_000244,T009,2026-08-12 04:49:00,32,13.008871,77.534568,877.8,32.38,-0.256,0.937,9.943,-8.88,28.92,-8.39,Handlebar_Mount
TEL_000245,T009,2026-08-12 04:50:00,33,13.00889,77.534514,884.4,35.38,0.485,-0.622,9.862,-16.38,1.57,-6.0,Handlebar_Mount
TEL_000246,T009,2026-08-12 04:51:00,34,13.008859,77.534468,880.5,29.5,0.605,1.53,9.939,-11.42,2.42,3.9,Handlebar_Mount
TEL_000247,T009,2026-08-12 04:52:00,35,13.00889,77.534423,874.1,29.79,-0.045,-0.156,9.939,2.02,-1.39,1.28,Handlebar_Mount
TEL_000248,T010,2026-08-13 05:01:00,1,13.005386,77.539575,883.2,7.69,1.031,0.701,9.575,-1.84,-19.67,-8.46,Handlebar_Mount
TEL_000249,T010,2026-08-13 05:02:00,2,13.005379,77.539585,884.1,6.54,-0.803,0.259,8.832,-23.93,-2.24,1.19,Handlebar_Mount
TEL_000250,T010,2026-08-13 05:03:00,3,13.00539,77.539552,885.7,20.99,0.489,0.453,8.878,-8.94,-20.49,8.9,Handlebar_Mount
TEL_000251,T010,2026-08-13 05:04:00,4,13.005413,77.539519,881.6,21.45,-0.74,-0.423,9.468,-2.07,4.23,17.12,Handlebar_Mount
TEL_000252,T010,2026-08-13 05:05:00,5,13.005439,77.539538,889.5,24.36,1.276,0.922,9.656,-9.72,0.52,-22.44,Handlebar_Mount
TEL_000253,T010,2026-08-13 05:06:00,6,13.005475,77.539485,887.6,34.23,0.354,0.373,9.752,-7.3,-12.34,2.48,Handlebar_Mount
TEL_000254,T010,2026-08-13 05:07:00,7,13.00544,77.539435,876.5,32.6,0.054,-0.762,9.717,-9.93,4.01,3.61,Handlebar_Mount
TEL_000255,T010,2026-08-13 05:08:00,8,13.005458,77.539486,877.6,32.99,-0.327,0.019,9.994,1.77,7.73,-15.07,Handlebar_Mount
TEL_000256,T010,2026-08-13 05:09:00,9,13.005491,77.53951,877.9,31.47,-0.203,0.226,9.97,-1.91,-15.48,9.76,Handlebar_Mount
TEL_000257,T010,2026-08-13 05:10:00,10,13.005453,77.539538,880.8,36.02,0.314,0.152,9.415,0.28,-29.86,-7.14,Handlebar_Mount
TEL_000258,T010,2026-08-13 05:11:00,11,13.005492,77.539566,883.6,36.27,-0.495,-0.108,10.102,-7.26,2.16,3.73,Handlebar_Mount
TEL_000259,T010,2026-08-13 05:12:00,12,13.005522,77.539521,885.8,28.84,0.838,0.34,9.34,-5.68,-3.46,-19.2,Handlebar_Mount
TEL_000260,T010,2026-08-13 05:13:00,13,13.005488,77.539546,881.8,31.72,-0.245,-0.302,10.421,-2.34,1.84,-16.8,Handlebar_Mount
TEL_000261,T010,2026-08-13 05:14:00,14,13.005526,77.539573,883.9,35.74,1.001,1.096,10.021,-4.49,23.88,20.5,Handlebar_Mount
TEL_000262,T010,2026-08-13 05:15:00,15,13.00549,77.5396,891.8,34.27,0.098,0.96,9.996,-8.94,-2.23,-27.54,Handlebar_Mount
TEL_000263,T010,2026-08-13 05:16:00,16,13.005463,77.539619,879.4,25.04,-0.06,-0.181,9.103,-5.54,15.7,21.11,Handlebar_Mount
TEL_000264,T010,2026-08-13 05:17:00,17,13.005481,77.539644,874.2,33.03,0.749,1.32,10.153,2.89,-15.52,-10.21,Handlebar_Mount
TEL_000265,T010,2026-08-13 05:18:00,18,13.005457,77.53961,878.1,22.34,0.176,0.311,10.803,-6.05,12.58,-2.72,Handlebar_Mount
TEL_000266,T010,2026-08-13 05:19:00,19,13.005435,77.539578,876.5,20.83,-0.074,-0.475,9.761,-4.16,-4.31,1.17,Handlebar_Mount
TEL_000267,T011,2026-08-13 17:41:00,1,12.992654,77.510265,876.5,9.42,0.268,-0.448,9.309,0.48,-2.2,-19.61,Handlebar_Mount
TEL_000268,T011,2026-08-13 17:42:00,2,12.99266,77.510275,879.4,6.52,-0.353,0.113,9.059,-7.78,14.56,-14.11,Handlebar_Mount
TEL_000269,T011,2026-08-13 17:43:00,3,12.992674,77.510237,888.5,24.77,-0.444,-0.521,10.015,-2.09,20.23,7.39,Handlebar_Mount
TEL_000270,T011,2026-08-13 17:44:00,4,12.992686,77.510272,877.7,22.72,-0.602,1.254,9.615,-9.1,6.28,7.35,Handlebar_Mount
TEL_000271,T011,2026-08-13 17:45:00,5,12.992708,77.510239,874.0,21.27,0.681,0.413,9.392,9.46,5.78,-5.26,Handlebar_Mount
TEL_000272,T011,2026-08-13 17:46:00,6,12.992681,77.510199,887.7,26.09,1.281,0.714,9.439,5.7,27.38,-5.74,Handlebar_Mount
TEL_000273,T011,2026-08-13 17:47:00,7,12.992698,77.510148,879.0,32.98,-0.268,-0.045,9.304,-3.14,2.61,-9.22,Handlebar_Mount
TEL_000274,T011,2026-08-13 17:48:00,8,12.992713,77.510104,884.5,28.74,0.446,0.942,9.821,10.47,-8.64,6.44,Handlebar_Mount
TEL_000275,T011,2026-08-13 17:49:00,9,12.992746,77.510152,883.4,31.19,1.066,1.334,9.495,14.25,-19.88,10.3,Handlebar_Mount
TEL_000276,T011,2026-08-13 17:50:00,10,12.992763,77.5102,872.0,31.14,0.536,-1.002,9.393,4.87,4.44,-16.31,Handlebar_Mount
TEL_000277,T011,2026-08-13 17:51:00,11,12.992726,77.510227,884.6,34.78,0.303,-2.826,10.527,12.23,-1.14,5.44,Handlebar_Mount
TEL_000278,T011,2026-08-13 17:52:00,12,12.992689,77.510173,880.8,34.67,-0.817,1.006,10.54,-0.46,-2.37,4.5,Handlebar_Mount
TEL_000279,T011,2026-08-13 17:53:00,13,12.992652,77.51012,885.3,34.94,0.16,-0.224,10.193,4.83,3.58,-26.01,Handlebar_Mount
TEL_000280,T011,2026-08-13 17:54:00,14,12.992671,77.510065,889.7,35.29,-0.167,-0.91,10.209,-7.24,14.07,0.64,Handlebar_Mount
TEL_000281,T011,2026-08-13 17:55:00,15,12.992636,77.510015,876.2,32.94,1.075,0.517,9.031,-3.02,3.32,-9.2,Handlebar_Mount
TEL_000282,T011,2026-08-13 17:56:00,16,12.992655,77.510042,878.9,35.91,-1.507,2.213,9.612,-12.49,18.04,12.27,Handlebar_Mount
TEL_000283,T011,2026-08-13 17:57:00,17,12.992695,77.510072,879.8,37.99,-1.374,0.262,10.498,-15.9,-3.09,-5.52,Handlebar_Mount
TEL_000284,T011,2026-08-13 17:58:00,18,12.992736,77.510013,885.5,38.24,-1.104,0.965,10.218,-2.59,15.96,6.6,Handlebar_Mount
TEL_000285,T011,2026-08-13 17:59:00,19,12.992778,77.510043,875.2,39.74,0.196,-0.031,9.176,-14.45,2.35,-21.05,Handlebar_Mount
TEL_000286,T011,2026-08-13 18:00:00,20,12.992735,77.510105,872.4,40.43,-0.052,0.353,9.406,0.32,9.08,-2.3,Handlebar_Mount
TEL_000287,T011,2026-08-13 18:01:00,21,12.992781,77.510173,884.0,43.94,-0.363,0.459,8.595,4.79,-11.04,30.3,Handlebar_Mount
TEL_000288,T011,2026-08-13 18:02:00,22,12.9928,77.510119,888.0,35.41,-0.718,-0.124,9.639,-7.72,19.54,17.22,Handlebar_Mount
TEL_000289,T011,2026-08-13 18:03:00,23,12.992765,77.510067,880.0,33.69,0.747,0.834,9.223,-6.45,-0.76,-7.3,Handlebar_Mount
TEL_000290,T011,2026-08-13 18:04:00,24,12.992796,77.510022,877.1,29.33,-0.568,0.848,10.759,-7.77,-26.92,31.06,Handlebar_Mount
TEL_000291,T011,2026-08-13 18:05:00,25,12.992816,77.510037,884.5,19.47,-0.587,-0.613,10.71,-1.62,0.92,-7.05,Handlebar_Mount
TEL_000292,T012,2026-08-14 18:29:00,1,12.993086,77.523824,873.1,6.69,-1.104,-0.633,10.994,-0.59,-0.91,-11.24,Handlebar_Mount
TEL_000293,T012,2026-08-14 18:30:00,2,12.993094,77.523848,884.5,15.05,-0.032,1.191,9.386,8.76,5.2,-11.64,Handlebar_Mount
TEL_000294,T012,2026-08-14 18:31:00,3,12.993117,77.523814,890.2,21.7,0.305,-0.651,9.677,5.46,1.51,-35.45,Handlebar_Mount
TEL_000295,T012,2026-08-14 18:32:00,4,12.993085,77.523767,884.2,30.49,-0.249,-3.064,9.851,6.96,-3.56,-27.04,Handlebar_Mount
TEL_000296,T012,2026-08-14 18:33:00,5,12.993119,77.523718,867.8,31.98,-0.054,-0.486,10.448,3.35,-21.31,5.96,Handlebar_Mount
TEL_000297,T012,2026-08-14 18:34:00,6,12.993093,77.523756,887.0,24.77,0.085,-0.089,9.799,-0.33,-4.91,-3.27,Handlebar_Mount
TEL_000298,T012,2026-08-14 18:35:00,7,12.993109,77.52378,879.4,30.71,0.164,-0.474,9.481,-1.68,-6.21,-17.03,Handlebar_Mount
TEL_000299,T012,2026-08-14 18:36:00,8,12.993142,77.523732,880.9,30.84,-0.263,0.871,10.948,-9.37,20.35,0.26,Handlebar_Mount
TEL_000300,T012,2026-08-14 18:37:00,9,12.993173,77.523778,880.8,29.66,-0.153,-0.364,9.174,-0.65,0.63,-1.28,Handlebar_Mount
TEL_000301,T012,2026-08-14 18:38:00,10,12.993207,77.523728,880.3,32.52,-0.843,0.776,9.207,-5.83,21.38,16.07,Handlebar_Mount
TEL_000302,T012,2026-08-14 18:39:00,11,12.993248,77.523669,885.6,38.69,-0.026,-1.029,9.002,-4.22,4.85,1.93,Handlebar_Mount
TEL_000303,T012,2026-08-14 18:40:00,12,12.993267,77.523695,879.1,34.72,0.297,0.792,9.703,-8.93,27.68,16.72,Handlebar_Mount
TEL_000304,T012,2026-08-14 18:41:00,13,12.993232,77.523745,885.7,32.51,-0.645,0.751,11.057,-18.32,-6.61,5.49,Handlebar_Mount
TEL_000305,T012,2026-08-14 18:42:00,14,12.993251,77.523773,883.7,35.89,1.318,-1.384,9.208,-8.01,-16.3,-3.42,Handlebar_Mount
TEL_000306,T012,2026-08-14 18:43:00,15,12.993275,77.523705,880.2,44.02,-0.855,0.595,10.24,-8.03,-6.44,-8.63,Handlebar_Mount
TEL_000307,T012,2026-08-14 18:44:00,16,12.993234,77.523765,880.8,38.73,-0.262,-1.039,9.447,0.31,-22.32,-15.37,Handlebar_Mount
TEL_000308,T012,2026-08-14 18:45:00,17,12.993251,77.52379,876.6,33.59,-0.121,0.669,9.623,-1.59,-8.15,-4.41,Handlebar_Mount
TEL_000309,T012,2026-08-14 18:46:00,18,12.993219,77.523814,871.5,30.74,-0.23,-0.712,8.737,-10.41,-0.52,10.51,Handlebar_Mount
TEL_000310,T012,2026-08-14 18:47:00,19,12.993238,77.523759,882.6,35.92,0.587,-1.228,9.568,-9.37,-4.6,-11.58,Handlebar_Mount
TEL_000311,T012,2026-08-14 18:48:00,20,12.99327,77.523783,885.3,30.75,0.14,-0.58,8.872,0.75,-8.63,-20.85,Handlebar_Mount
TEL_000312,T012,2026-08-14 18:49:00,21,12.99323,77.52384,881.0,37.72,-0.075,-3.108,10.098,15.23,9.05,13.99,Handlebar_Mount
TEL_000313,T012,2026-08-14 18:50:00,22,12.993188,77.523902,880.0,40.34,0.235,-0.291,11.04,-6.59,-8.63,-3.18,Handlebar_Mount
TEL_000314,T012,2026-08-14 18:51:00,23,12.993228,77.523932,883.7,37.87,0.024,-1.354,10.226,-1.43,4.75,1.56,Handlebar_Mount
TEL_000315,T012,2026-08-14 18:52:00,24,12.993188,77.523989,871.1,37.49,0.372,-0.227,9.398,0.18,-17.53,22.71,Handlebar_Mount
TEL_000316,T012,2026-08-14 18:53:00,25,12.99322,77.524012,874.2,29.72,0.077,-0.506,8.905,10.73,-8.31,1.06,Handlebar_Mount
TEL_000317,T012,2026-08-14 18:54:00,26,12.993235,77.523968,878.0,28.89,-0.49,2.003,9.902,-3.44,10.6,12.36,Handlebar_Mount
TEL_000318,T012,2026-08-14 18:55:00,27,12.993205,77.523989,883.5,28.11,-0.01,-0.14,9.574,2.0,-6.82,-1.82,Handlebar_Mount
TEL_000319,T012,2026-08-14 18:56:00,28,12.993223,77.524041,879.8,33.39,0.886,0.135,9.773,-11.22,12.08,20.81,Handlebar_Mount
TEL_000320,T012,2026-08-14 18:57:00,29,12.993181,77.524071,883.3,39.89,-1.218,1.139,9.72,11.63,-1.36,9.86,Handlebar_Mount
TEL_000321,T012,2026-08-14 18:58:00,30,12.993196,77.524094,882.6,29.24,-0.756,-0.339,9.579,-1.63,-6.99,-16.83,Handlebar_Mount
TEL_000322,T012,2026-08-14 18:59:00,31,12.993209,77.524113,873.7,24.76,-0.062,0.278,9.725,-10.29,1.3,1.83,Handlebar_Mount
TEL_000323,T013,2026-08-15 20:24:00,1,12.985872,77.528962,884.0,2.13,0.302,1.708,10.542,-3.36,-8.19,12.29,Handlebar_Mount
TEL_000324,T013,2026-08-15 20:25:00,2,12.985887,77.528941,884.5,13.39,0.487,-1.556,10.308,6.62,-6.74,40.38,Handlebar_Mount
TEL_000325,T013,2026-08-15 20:26:00,3,12.985859,77.528901,875.9,26.1,-0.059,-0.795,10.272,6.93,12.02,-0.71,Handlebar_Mount
TEL_000326,T013,2026-08-15 20:27:00,4,12.98583,77.528859,879.9,27.2,-0.485,-0.363,9.976,0.83,24.5,-27.56,Handlebar_Mount
TEL_000327,T013,2026-08-15 20:28:00,5,12.985795,77.528885,884.3,33.55,0.717,-0.568,9.561,2.04,-20.6,-4.01,Handlebar_Mount
TEL_000328,T013,2026-08-15 20:29:00,6,12.985766,77.528906,884.8,27.09,-0.629,0.128,9.536,2.11,20.3,-28.04,Handlebar_Mount
TEL_000329,T013,2026-08-15 20:30:00,7,12.985786,77.528964,879.2,37.58,0.163,-0.959,10.836,-7.69,-14.36,6.23,Handlebar_Mount
TEL_000330,T013,2026-08-15 20:31:00,8,12.985805,77.528909,887.9,35.44,-0.239,-0.193,9.607,0.7,29.87,0.02,Handlebar_Mount
TEL_000331,T013,2026-08-15 20:32:00,9,12.985839,77.52896,876.3,32.71,0.553,-1.575,9.678,1.31,-14.35,18.21,Handlebar_Mount
TEL_000332,T013,2026-08-15 20:33:00,10,12.985808,77.529005,880.9,29.54,-0.278,0.33,9.783,-3.2,3.23,-16.58,Handlebar_Mount
TEL_000333,T013,2026-08-15 20:34:00,11,12.985822,77.528964,886.6,26.94,0.195,0.39,8.969,-10.0,-13.3,12.07,Handlebar_Mount
TEL_000334,T013,2026-08-15 20:35:00,12,12.985838,77.528918,884.1,29.61,-0.43,0.945,10.775,7.83,-16.46,-9.94,Handlebar_Mount
TEL_000335,T013,2026-08-15 20:36:00,13,12.985856,77.52897,877.1,33.91,-0.23,-1.147,9.896,-8.88,13.76,11.22,Handlebar_Mount
TEL_000336,T013,2026-08-15 20:37:00,14,12.985873,77.529019,888.3,31.83,-0.005,-0.211,10.002,-2.97,-8.74,-3.02,Handlebar_Mount
TEL_000337,T013,2026-08-15 20:38:00,15,12.985888,77.529042,879.3,29.36,-0.172,0.126,10.039,10.61,-7.83,8.34,Handlebar_Mount
TEL_000338,T013,2026-08-15 20:39:00,16,12.985918,77.528999,882.3,28.03,1.367,-1.591,9.549,5.83,-16.77,-1.8,Handlebar_Mount
TEL_000339,T013,2026-08-15 20:40:00,17,12.985949,77.528953,869.9,29.44,0.606,-1.4,10.146,3.66,15.75,9.21,Handlebar_Mount
TEL_000340,T013,2026-08-15 20:41:00,18,12.985961,77.528919,876.3,22.45,1.13,-0.455,10.162,10.6,-16.88,-4.51,Handlebar_Mount
TEL_000341,T013,2026-08-15 20:42:00,19,12.98594,77.528888,884.2,20.13,-0.619,-0.676,9.202,0.48,11.39,-36.24,Handlebar_Mount
TEL_000342,T014,2026-08-16 21:20:00,1,12.971562,77.549103,881.9,7.85,0.47,0.972,9.846,7.1,9.13,21.39,Handlebar_Mount
TEL_000343,T014,2026-08-16 21:21:00,2,12.971566,77.549114,887.0,6.85,0.253,-0.009,11.077,-8.18,-6.94,15.18,Handlebar_Mount
TEL_000344,T014,2026-08-16 21:22:00,3,12.971583,77.549089,882.6,16.43,-0.846,0.343,9.109,2.52,22.06,-3.52,Handlebar_Mount
TEL_000345,T014,2026-08-16 21:23:00,4,12.97156,77.549106,881.8,22.08,-0.512,-1.501,9.445,0.39,9.23,26.47,Handlebar_Mount
TEL_000346,T014,2026-08-16 21:24:00,5,12.971578,77.549131,881.9,33.55,1.021,1.033,9.045,0.62,1.49,-20.95,Handlebar_Mount
TEL_000347,T014,2026-08-16 21:25:00,6,12.971541,77.549079,876.1,34.37,0.17,2.001,10.964,4.43,-6.58,-29.15,Handlebar_Mount
TEL_000348,T014,2026-08-16 21:26:00,7,12.971513,77.549099,877.3,26.91,0.003,0.601,9.792,9.47,-10.31,11.48,Handlebar_Mount
TEL_000349,T014,2026-08-16 21:27:00,8,12.971541,77.54912,871.2,26.89,0.827,-0.403,9.604,-8.2,-6.25,-16.79,Handlebar_Mount
